label,raw_text,text
ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|,I am sorry. I have joined the league of people that do not keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
ham,Hi :)finally i completed the course:),Hi :)finally i completed the course:)
ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,How are you doing? Hope you have settled in for the new school year. Just wishin you a gr8 day
ham,Gud mrng dear hav a nice day,Gud mrng dear hav a nice day
ham,Did u got that persons story,Did you got that persons story
ham,is your hamster dead? Hey so tmr i meet you at 1pm orchard mrt? ,is your hamster dead? Hey so tomorrow i meet you at 1pm orchard mrt?
ham,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if u can. :) xxx,Hi its Kate how is your evening? I hope i can see you tomorrow for a bit but i have to bloody babyjontet! Txt back if you can. :) xxx
ham,"Found it, ENC  &lt;#&gt; , where you at?","Found it, ENC <#> , where you at?"
ham,I sent you  &lt;#&gt;  bucks,I sent you <#> bucks
ham,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx,Hello darlin i have finished college now so txt me when you finish if you can love Kate xxx
ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .,Your account has been refilled successfully by INR <DECIMAL> . Your KeralaCircle prepaid account balance is Rs <DECIMAL> . Your Transaction ID is KR <#> .
ham,Goodmorning sleeping ga.,Goodmorning sleeping ga.
ham,U call me alter at 11 ok.,YOU call me alter at 11 ok.
ham,Ü say until like dat i dun buy ericsson oso cannot oredi lar...,Ü say until like dat i dun buy ericsson oso cannot oredi lar...
ham,"Aight yo, dats straight dogg","Aight yo, dats straight dogg"
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,You please give us connection today itself before <DECIMAL> or refund the bill
ham,Both :) i shoot big loads so get ready!,Both :) i shoot big loads so get ready!
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester.","What is up bruv, hope you had a great break. Do have a rewarding semester."
ham,Home so we can always chat,Home so we can always chat
ham,K:)k:)good:)study well.,K:)k:)good:)study well.
ham,Yup... How ü noe leh...,Yup... How ü noe leh...
ham,Sounds great! Are you home now?,Sounds great! Are you home now?
ham,Finally the match heading towards draw as your prediction.,Finally the match heading towards draw as your prediction.
ham,Tired. I haven't slept well the past few nights.,Tired. I have not slept well the past few nights.
ham,Easy ah?sen got selected means its good..,Easy ah?sen got selected means its good..
ham,I have to take exam with march 3,I have to take exam with march 3
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,Yeah you should. I think you can use your gt atm now to register. Not sure but if there is anyway i can help let me know. But when you do be sure you are ready.
ham,Ok no prob. Take ur time.,Ok no prob. Take you are time.
ham,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..,There is os called ubandu which will run without installing in hard disk...you can use that os to copy the important files in system and give it to repair shop..
ham,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.,YOU say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
spam,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 2optout 087187262701.50gbp/mtmsg18"
ham,Would really appreciate if you call me. Just need someone to talk to.,Would really appreciate if you call me. Just need someone to talk to.
spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES","Will you meet you are dream partner soon? Is you are career off 2 a flyng start? 2 find out free, txt HORO followed by you are star sign, e. g. HORO ARIES"
ham,Hey company elama po mudyadhu.,Hey company elama po mudyadhu.
ham,"Life is more strict than teacher... Bcoz Teacher teaches lesson &amp; then conducts exam, But Life first conducts Exam &amp; then teaches Lessons. Happy morning. . .","Life is more strict than teacher... Bcoz Teacher teaches lesson & then conducts exam, But Life first conducts Exam & then teaches Lessons. Happy morning. . ."
ham,Dear good morning now only i am up,Dear good morning now only i am up
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.,Get down in gandhipuram and walk to cross cut road. Right side <#> street road and turn at first right.
ham,Dear we are going to our rubber place,Dear we are going to our rubber place
ham,"Sorry battery died, yeah I'm here","Sorry battery died, yeah I am here"
ham,Yes:)here tv is always available in work place..,Yes:)here tv is always available in work place..
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,Text & meet someone sexy today. YOU can find a date or even flirt its up to YOU. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -message recd@thirtyeight pence
ham,I have printed it oh. So  &lt;#&gt;  come upstairs,I have printed it oh. So <#> come upstairs
ham,Or ill be a little closer like at the bus stop on the same street,Or ill be a little closer like at the bus stop on the same street
ham,Where are you?when wil you reach here?,Where are you?when wil you reach here?
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!","New Theory: Argument wins d SITUATION, but loses the PERSON. So do not argue with you are friends just.. . . . kick them & say, I am always correct.!"
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,YOU 447801259231 have a secret admirer who is looking 2 make contact with YOU-find out who they R*reveal who thinks YOU ARE so special-call on 09058094597
ham,Tomarrow final hearing on my laptop case so i cant.,Tomarrow final hearing on my laptop case so i cannot.
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
ham,"Okay. No no, just shining on. That was meant to be signing, but that sounds better.","Okay. No no, just shining on. That was meant to be signing, but that sounds better."
ham,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...","Although i told you dat i am into baig face watches now but i really like e watch you gave cos it is fr you. Thanx 4 everything dat you've done today, i am touched..."
ham,U don't remember that old commercial?,YOU do not remember that old commercial?
ham,Too late. I said i have the website. I didn't i have or dont have the slippers,Too late. I said i have the website. I did not i have or do not have the slippers
ham,I asked you to call him now ok,I asked you to call him now ok
ham,Kallis wont bat in 2nd innings.,Kallis will not bat in 2nd innings.
ham,It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.,It did not work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,Congratulations you are awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs
ham,Ranjith cal drpd Deeraj and deepak 5min hold,Ranjith cal drpd Deeraj and deepak 5min hold
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.","Wen you are lovable bcums angry wid you, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n love!.. kettoda manda... Have nice day da."
ham,What you doing?how are you?,What you doing?how are you?
ham,"Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.","Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff."
ham,"I'm back, lemme know when you're ready","I am back, let me know when you are ready"
ham,Don't necessarily expect it to be done before you get back though because I'm just now headin out,Do not necessarily expect it to be done before you get back though because I am just now headin out
ham,Mmm so yummy babe ... Nice jolt to the suzy,Mmm so yummy babe ... Nice jolt to the suzy
ham,Where are you lover ? I need you ...,Where are you lover ? I need you ...
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
